capacity,eightd_has_key_dispenser,electric_bike_surcharge_waiver,external_id,has_kiosk,lat,lon,name,region_id,rental_methods,rental_url,short_name,station_id
42,FALSE,FALSE,66dce2a4-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7031724,-73.940636,Humboldt St & Varet St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3068,4956.02,3068
29,FALSE,FALSE,66dce4fc-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70411791,-73.94818595,Lorimer St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3069,4965.01,3069
23,FALSE,FALSE,66dce567-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70510918,-73.94407279,McKibbin St & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3070,4996.08,3070
19,FALSE,FALSE,66dce5c9-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70538077,-73.94976519,Boerum St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3071,5004.02,3071
24,FALSE,FALSE,66dce660-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70583339,-73.94644578,Leonard St & Boerum St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3072,5036.06,3072
42,FALSE,FALSE,66dce8db-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70767788,-73.94016171,Montrose Ave & Bushwick Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3074,5068.02,3074
33,FALSE,FALSE,66dce9b5-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70708701,-73.95796783,Division Ave & Marcy Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3075,5084.03,3075
36,FALSE,FALSE,66dcec6b-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70870368,-73.9448625,Scholes St & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3076,5108.01,3076
33,FALSE,FALSE,66dcecfa-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70877084,-73.95095259,Stagg St & Union Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3077,5117.05,3077
27,FALSE,FALSE,66dced76-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70924826,-73.96063149,Broadway & Roebling St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3078,5125.07,3078
21,FALSE,FALSE,66dcf023-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.70934,-73.95608,S 4 St & Rodney St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3080,5156.05,3080
29,FALSE,FALSE,66dcf0b3-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.711863,-73.944024,Graham Ave & Grand St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3081,5178.06,3081
25,FALSE,FALSE,66dcf30d-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71167351,-73.95141312,Hope St & Union Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3082,5187.03,3082
32,FALSE,FALSE,66dcf394-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71247661,-73.94100005,Bushwick Ave & Powers St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3083,5250.05,3083
25,FALSE,FALSE,66dcf640-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71469,-73.95739,Roebling St & N 4 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3085,5267.09,3085
30,FALSE,FALSE,66dcf897-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.715143,-73.944507,Graham Ave & Conselyea St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3086,5291.05,3086
30,FALSE,FALSE,66dcf922-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71413311,-73.95234386,Metropolitan Ave & Meeker Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3087,5300.05,3087
19,FALSE,FALSE,66dcfaf6-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7160751,-73.952029,Union Ave & Jackson St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3088,5300.06,3088
27,FALSE,FALSE,66dd01c5-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7190095,-73.95852515,Berry St & N 8 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3092,5379.09,3092
28,FALSE,FALSE,66dd039b-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71745169,-73.95850939,N 6 St & Bedford Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3093,5379.1,3093
18,FALSE,FALSE,66dd056e-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7169811,-73.94485918,Graham Ave & Withers St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3094,5403.04,3094
26,FALSE,FALSE,66dd0808-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71929301,-73.94500379,Graham Ave & Herbert St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3095,5403.05,3095
39,FALSE,FALSE,66dd1585-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71924,-73.95242,Union Ave & N 12 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3096,5411.07,3096
51,FALSE,FALSE,66dd17a5-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72481256,-73.94752622,Nassau Ave & Newell St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3100,5623.03,3100
27,FALSE,FALSE,66dd1846-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72079821,-73.95484712,N 12 St & Bedford Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3101,5450.04,3101
27,FALSE,FALSE,66dd18dd-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72179134,-73.9504154,Driggs Ave & Lorimer St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3102,5481.04,3102
24,FALSE,FALSE,66dd1ad8-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.724055,-73.955736,N 15 St & Wythe Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3105,5520.09,3105
22,FALSE,FALSE,66dd1b65-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72325,-73.94308,Driggs Ave & N Henry St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3106,5542.04,3106
39,FALSE,FALSE,66dd1bf3-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72311651,-73.95212324,Bedford Ave & Nassau Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3107,5550.05,3107
51,FALSE,FALSE,66dd1c7f-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72557,-73.94434,Nassau Ave & Russell St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3108,5581.01,3108
31,FALSE,FALSE,66dd1d0f-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72606,-73.95621,Banker St & Meserole Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3109,5633.04,3109
28,FALSE,FALSE,66dd1d9c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72708584,-73.95299117,Meserole Ave & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3110,5666.04,3110
33,FALSE,FALSE,66dd1eb2-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72906,-73.95779,Milton St & Franklin St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3112,5752.07,3112
27,FALSE,FALSE,66dd1f44-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.73026,-73.95394,Greenpoint Ave & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3113,5785.05,3113
50,FALSE,FALSE,66dd2060-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.73232194,-73.9550858,India St & Manhattan Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3115,5826.02,3115
35,FALSE,FALSE,66dd20eb-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.73266,-73.95826,Huron St & Franklin St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3116,5869.04,3116
27,FALSE,FALSE,66dd217d-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.73564,-73.95866,Franklin St & Dupont St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3117,5944.01,3117
42,FALSE,FALSE,66dd2208-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.73555,-73.95284,McGuinness Blvd & Eagle St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3118,5977.01,3118
45,FALSE,FALSE,66dd2292-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74232744,-73.95411749,Vernon Blvd & 50 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3119,6170.02,3119
27,FALSE,FALSE,66dd23a9-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74524768,-73.94733276,Jackson Ave & 46 Rd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3121,6203.02,3121
31,FALSE,FALSE,66dd243c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74436329,-73.95587325,48 Ave & 5 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3122,6212.04,3122
27,FALSE,FALSE,66dd24ca-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74469738,-73.93540375,31 St & Thomson Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3123,6227.02,3123
27,FALSE,FALSE,66dd2556-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74731,-73.95451,46 Ave & 5 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3124,6286.02,3124
23,FALSE,FALSE,66dd25e0-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74708586,-73.94977234,45 Rd & 11 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3125,6319.01,3125
34,FALSE,FALSE,66dd266a-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74718234,-73.9432635,44 Dr & Jackson Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3126,6352.01,3126
35,FALSE,FALSE,66dd26f9-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74966,-73.9521,9 St & 44 Rd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3127,6361.03,3127
23,FALSE,FALSE,66dd2786-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.75052534,-73.94594845,21 St & 43 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3128,6395.01,3128
31,FALSE,FALSE,66dd2811-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.75110165,-73.94073717,Queens Plaza North & Crescent St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3129,6429.01,3129
31,FALSE,FALSE,66dd3cb4-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.75325964,-73.94335788,21 St & Queens Plaza North,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3130,6471.02,3130
31,FALSE,FALSE,66dd3d7f-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7671284,-73.96224618,E 68 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3131,6896.16,3131
35,FALSE,FALSE,66dd3e14-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.76350532,-73.97109243,E 59 St & Madison Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3132,6801.01,3132
51,FALSE,FALSE,66dd3f33-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.76312584,-73.96526895,3 Ave & E 62 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3134,6762.04,3134
41,FALSE,FALSE,66dd3fc3-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77112927,-73.95772297,E 75 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3135,6991.12,3135
47,FALSE,FALSE,66dd4051-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.766368,-73.971518,5 Ave & E 63 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3136,6904.06,3136
31,FALSE,FALSE,66dd40dd-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77282817,-73.96685276,5 Ave & E 73 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3137,7100.07,3137
43,FALSE,FALSE,66dd41ef-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77118288,-73.96409422,E 72 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3139,6998.08,3139
55,FALSE,FALSE,66dd427e-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77140426,-73.9535166,1 Ave & E 78 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3140,7020.09,3140
41,FALSE,FALSE,66dd4356-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7612274,-73.96094022,1 Ave & E 62 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3142,6753.08,3142
47,FALSE,FALSE,66dd43bd-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77632142,-73.96427393,5 Ave & E 78 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3143,7161.08,3143
46,FALSE,FALSE,66dd4423-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77677702,-73.9590097,E 81 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3144,7188.1,3144
45,FALSE,FALSE,66dd448f-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77862688,-73.95772073,E 84 St & Park Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3145,7243.04,3145
47,FALSE,FALSE,66dd44f7-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77573034,-73.9567526,E 81 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3146,7154.07,3146
31,FALSE,FALSE,66dd45c7-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77565541,-73.95068615,E 84 St & 1 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3148,7180.02,3148
47,FALSE,FALSE,66dd46a2-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77536905,-73.94803392,E 85 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3150,7146.04,3150
43,FALSE,FALSE,66dd470b-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7728384,-73.94989233,E 81 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3151,7084.12,3151
42,FALSE,FALSE,66dd4772-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.76873687,-73.96119945,3 Ave & E 71 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3152,6960.1,3152
31,FALSE,FALSE,66dd4841-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77314236,-73.95856158,E 77 St & 3 Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3154,7092.06,3154
39,FALSE,FALSE,66dd48b0-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.76440023,-73.96648977,Lexington Ave & E 63 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3155,6830.08,3155
37,FALSE,FALSE,66dd491c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.76663814,-73.95348296,E 72 St & York Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3156,6889.12,3156
27,FALSE,FALSE,66dd4981-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77518615,-73.94446054,East End Ave & E 86 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3157,7113.08,3157
31,FALSE,FALSE,66dd49eb-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77163851,-73.98261428,W 63 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3158,7052.01,3158
31,FALSE,FALSE,66dd4a52-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77492513,-73.98266566,W 67 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3159,7116.04,3159
39,FALSE,FALSE,66dd4ac1-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77896784,-73.97374737,Central Park West & W 76 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3160,7253.04,3160
59,FALSE,FALSE,66dd4b2b-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78018397,-73.97728533,W 76 St & Columbus Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3161,7281.09,3161
39,FALSE,FALSE,66dd4b91-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78339981,-73.98093133,W 78 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3162,7311.07,3162
43,TRUE,FALSE,66dd4bf7-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7734066,-73.97782542,Central Park West & W 68 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3163,7079.06,3163
67,FALSE,FALSE,66dd4c5f-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7770575,-73.97898475,Columbus Ave & W 72 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3164,7175.05,3164
51,TRUE,FALSE,66dd4ccc-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77579377,-73.97620574,Central Park West & W 72 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3165,7141.07,3165
41,FALSE,FALSE,66dd4d70-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78057799,-73.98562431,Riverside Dr & W 72 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3166,7288.04,3166
55,FALSE,FALSE,66dd4de9-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77966809,-73.98093045,Amsterdam Ave & W 73 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3167,7260.09,3167
31,TRUE,FALSE,66dd4e54-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78472675,-73.96961715,Central Park West & W 85 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3168,7354.02,3168
39,FALSE,FALSE,66dd4ec7-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78720869,-73.98128127,Riverside Dr & W 82 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3169,7388.1,3169
35,FALSE,FALSE,66dd4f31-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78499979,-73.97283406,W 84 St & Columbus Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3170,7382.04,3170
39,FALSE,FALSE,66dd4f9b-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78524672,-73.97667321,Amsterdam Ave & W 82 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3171,7360.1,3171
27,FALSE,FALSE,66dd515d-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7785669,-73.97754961,W 74 St & Columbus Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3172,7230.1,3172
39,FALSE,FALSE,66dd51e6-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77750703,-73.98888588,Riverside Blvd & W 67 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3173,7183.03,3173
31,FALSE,FALSE,66dd52c8-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.77748046,-73.98288594,W 70 St & Amsterdam Ave,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3175,7207.08,3175
63,FALSE,FALSE,66dd539f-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7867947,-73.977112,W 84 St & Broadway,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3177,7409.08,3177
39,FALSE,FALSE,66dd5407-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.78414472,-73.98362492,Riverside Dr & W 78 St,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3178,7340.06,3178
23,FALSE,FALSE,66dd546c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.698617,-73.941342,Park Ave & Marcus Garvey Blvd,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3179,4768.02,3179
0,FALSE,FALSE,66dd54d1-0aca-11e7-82f6-3863bb44ef7c,FALSE,40.69878,-73.99712,Brooklyn Bridge Park - Pier 2,71,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3180,4829.05,3180
30,FALSE,FALSE,66dd588c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7162469,-74.0334588,Exchange Place,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3183,JC001,3183
14,FALSE,FALSE,66dd58f2-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7141454,-74.0335519,Paulus Hook,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3184,JC002,3184
22,FALSE,FALSE,66dd5960-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7177325,-74.043845,City Hall,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3185,JC003,3185
42,TRUE,FALSE,66dd59d5-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.71958612,-74.04311746,Grove St PATH,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3186,JC005,3186
22,FALSE,FALSE,66dd5a42-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7211236,-74.03805095,Warren St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3187,JC006,3187
18,FALSE,FALSE,66dd5e69-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7182113,-74.0836394,Union St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3191,JC051,3191
22,FALSE,FALSE,66dd5f24-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7112423,-74.0557013,Liberty Light Rail,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3192,JC052,3192
18,FALSE,FALSE,66dd5f99-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7246051,-74.07840595,Lincoln Park,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3193,JC053,3193
22,FALSE,FALSE,66dd6000-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.72533993,-74.06762213,McGinley Square,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3194,JC055,3194
34,FALSE,FALSE,66dd606c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7308971,-74.06391263,Sip Ave,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3195,JC056,3195
18,FALSE,FALSE,66dd630c-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7443187,-74.0439909,Riverview Park,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3196,JC057,3196
18,FALSE,FALSE,66dd63de-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.74871595,-74.0404433,Heights Elevator,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3198,JC059,3198
14,FALSE,FALSE,66dd6441-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.7287448,-74.0321082,Newport Pkwy,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3199,JC008,3199
18,FALSE,FALSE,66dd650d-0aca-11e7-82f6-3863bb44ef7c,TRUE,40.737711,-74.066921,Dey St,70,"['KEY', 'CREDITCARD']",http://app.citibikenyc.com/S6Lr/IBV092JufD?station_id=3201,JC065,3201
